pmcid,doi,document_utf8_text_md5_checksum,document_file,document_from_project,annotation_label_name,annotated_text,annotated_sentence,annotated_paragraph,annotation_file,annotation_project,labelbuddy_display_title
2858659.0,,,documents_all.jsonl,cluster_inference,n_participants_total,16," However, the coupling of higher (beta and gamma) frequencies with the BOLD signal during WM is unknown.MethodologyIn 16 healthy adult subjects, we first investigated EEG-BOLD signal correlations for theta (5–7 Hz), alpha1 (8–10), alpha2 (10–12 Hz), beta1 (13–20), beta2 (20–30 Hz), and gamma (30–40 Hz) during the retention period of a WM task with set size 2 and 5."," alpha) activity negatively correlated with the BOLD signal during the retention phase of a WM task. However, the coupling of higher (beta and gamma) frequencies with the BOLD signal during WM is unknown.MethodologyIn 16 healthy adult subjects, we first investigated EEG-BOLD signal correlations for theta (5–7 Hz), alpha1 (8–10), alpha2 (10–12 Hz), beta1 (13–20), beta2 (20–30 Hz), and gamma (30–40 Hz) during the retention period of a WM task with set size 2 and 5. Secondly, we investigated whether load sensitive brain regions are characterised by effects that re",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,smoothing_snippet,spatially smoothed with a 9 mm full width at half maximum isotropic Gaussian kernel," Finally, functional volumes were resampled to isotropic 3 mm3 voxels and spatially smoothed with a 9 mm full width at half maximum isotropic Gaussian kernel."," excluded from the analysis due to major head movements (i.e., translation >1.5 mm) during scanning. Finally, functional volumes were resampled to isotropic 3 mm3 voxels and spatially smoothed with a 9 mm full width at half maximum isotropic Gaussian kernel. Functional images were temporally high-pass filtered with a cut-off period of 128 s, and serial cor",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,voxel_size_snippet,functional volumes were resampled to isotropic 3 mm3 voxels," Finally, functional volumes were resampled to isotropic 3 mm3 voxels and spatially smoothed with a 9 mm full width at half maximum isotropic Gaussian kernel."," excluded from the analysis due to major head movements (i.e., translation >1.5 mm) during scanning. Finally, functional volumes were resampled to isotropic 3 mm3 voxels and spatially smoothed with a 9 mm full width at half maximum isotropic Gaussian kernel. Functional images were temporally high-pass filtered with a cut-off period of 128 s, and serial cor",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,cluster threshold," Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.","uded in the design matrix. A random effect second-level analyses was calculated for each task phase. Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.    For the load dependent fMRI analysis we calculated the contrasts ‘ss5–ss2’ and ‘ss2–ss5’. Result",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_in_voxels,27," Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.","uded in the design matrix. A random effect second-level analyses was calculated for each task phase. Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.    For the load dependent fMRI analysis we calculated the contrasts ‘ss5–ss2’ and ‘ss2–ss5’. Result",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,nonparametric_cluster_thresh,Monte Carlo simulations," Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.","uded in the design matrix. A random effect second-level analyses was calculated for each task phase. Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.    For the load dependent fMRI analysis we calculated the contrasts ‘ss5–ss2’ and ‘ss2–ss5’. Result",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,cluster threshold," Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.","uded in the design matrix. A random effect second-level analyses was calculated for each task phase. Results were shown with both directions for each contrast (i.e., ‘retention (ss5 + ss2) - baseline’ and ‘baseline - retention’) at a corrected voxel threshold of p<0.05 using family-wise error correction  ,  and a cluster threshold of p<0.01 (k = 27 resampled voxels, corrected for multiple comparisons using Monte Carlo simulations with 1000 iterations,  ).The cluster threshold method was applied to control for the overall type I error.    For the load dependent fMRI analysis we calculated the contrasts ‘ss5–ss2’ and ‘ss2–ss5’. Result",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
2858659.0,,,documents_all.jsonl,cluster_inference,n_participants_total,Sixteen,"      Materials and Methods     Subjects    Sixteen healthy volunteers (mean age 24.8±3.8 years, 8 females) participated in this study.","t that load sensitive WM areas should demonstrate both BOLD and frequency band related load effects.      Materials and Methods     Subjects    Sixteen healthy volunteers (mean age 24.8±3.8 years, 8 females) participated in this study. All subjects were right-handed and had normal or corrected-to-normal vision. The study falls under ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 20421978 batch: 1
4779536.0,,,documents_all.jsonl,cluster_inference,n_participants_total,13," In the present study, we used a longitudinal design investigating resting state fMRI both before and after 40 days of meditation training in 13 novices.","e and meditation state brain activity is important in the rapidly emerging field of neuroplasticity. In the present study, we used a longitudinal design investigating resting state fMRI both before and after 40 days of meditation training in 13 novices. After training, we compared differences in network connectivity between rest and meditation using c",Kendra_Oudyk.jsonl,cluster_inference,PMID: 26998365 batch: 1
4779536.0,,,documents_all.jsonl,cluster_inference,smoothing_snippet,smoothed by applying a 4 mm FWHM Gaussian kernel," Finally, functional volumes were smoothed by applying a 4 mm FWHM Gaussian kernel.","volumes for each participant (normalized images were then resampled to 3-mm isotropic cubic voxels). Finally, functional volumes were smoothed by applying a 4 mm FWHM Gaussian kernel. Smoothed volumes were used for ICA and seed-based FC. ReHo analysis was performed on nonsmoothed fu",Kendra_Oudyk.jsonl,cluster_inference,PMID: 26998365 batch: 1
4779536.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,cluster threshold," The resulting   t   -value maps of each contrast of interest was displayed after applying a statistical height threshold of   p   < 0.001 for each voxel and a corrected cluster threshold at   p   < 0.05, as determined by a Monte Carlo simulation (see AlphaSim in AFNI  ).","o identify the differences in ReHo between the resting states (RS) and meditation state (MS) at TP2. The resulting   t   -value maps of each contrast of interest was displayed after applying a statistical height threshold of   p   < 0.001 for each voxel and a corrected cluster threshold at   p   < 0.05, as determined by a Monte Carlo simulation (see AlphaSim in AFNI  ).       3. Results     3.1. Behavioral Self-Report Measures    A paired   t   -test analysis of the t",Kendra_Oudyk.jsonl,cluster_inference,PMID: 26998365 batch: 1
4779536.0,,,documents_all.jsonl,cluster_inference,nonparametric_cluster_thresh,Monte Carlo simulation ," The resulting   t   -value maps of each contrast of interest was displayed after applying a statistical height threshold of   p   < 0.001 for each voxel and a corrected cluster threshold at   p   < 0.05, as determined by a Monte Carlo simulation (see AlphaSim in AFNI  ).","o identify the differences in ReHo between the resting states (RS) and meditation state (MS) at TP2. The resulting   t   -value maps of each contrast of interest was displayed after applying a statistical height threshold of   p   < 0.001 for each voxel and a corrected cluster threshold at   p   < 0.05, as determined by a Monte Carlo simulation (see AlphaSim in AFNI  ).       3. Results     3.1. Behavioral Self-Report Measures    A paired   t   -test analysis of the t",Kendra_Oudyk.jsonl,cluster_inference,PMID: 26998365 batch: 1
4779536.0,,,documents_all.jsonl,cluster_inference,nonparametric_cluster_thresh,AlphaSim," The resulting   t   -value maps of each contrast of interest was displayed after applying a statistical height threshold of   p   < 0.001 for each voxel and a corrected cluster threshold at   p   < 0.05, as determined by a Monte Carlo simulation (see AlphaSim in AFNI  ).","o identify the differences in ReHo between the resting states (RS) and meditation state (MS) at TP2. The resulting   t   -value maps of each contrast of interest was displayed after applying a statistical height threshold of   p   < 0.001 for each voxel and a corrected cluster threshold at   p   < 0.05, as determined by a Monte Carlo simulation (see AlphaSim in AFNI  ).       3. Results     3.1. Behavioral Self-Report Measures    A paired   t   -test analysis of the t",Kendra_Oudyk.jsonl,cluster_inference,PMID: 26998365 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,n_participants_in_subgroup,16, To test this we analysed resting state fMRI changes in a cohort of fluctuating DLB patients (n = 16) compared with age matched controls (n = 17) with the aim of finding functional connectivity (FC) differences between these two groups and whether these associate with cognitive fluctuations in DLB.,tia with Lewy bodies (DLB) and may relate to pathological alterations in distributed brain networks. To test this we analysed resting state fMRI changes in a cohort of fluctuating DLB patients (n = 16) compared with age matched controls (n = 17) with the aim of finding functional connectivity (FC) differences between these two groups and whether these associate with cognitive fluctuations in DLB. Resting state networks (RSNs) were estimated using independent component analysis and FC between th,Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,n_participants_in_subgroup,17, To test this we analysed resting state fMRI changes in a cohort of fluctuating DLB patients (n = 16) compared with age matched controls (n = 17) with the aim of finding functional connectivity (FC) differences between these two groups and whether these associate with cognitive fluctuations in DLB.,tia with Lewy bodies (DLB) and may relate to pathological alterations in distributed brain networks. To test this we analysed resting state fMRI changes in a cohort of fluctuating DLB patients (n = 16) compared with age matched controls (n = 17) with the aim of finding functional connectivity (FC) differences between these two groups and whether these associate with cognitive fluctuations in DLB. Resting state networks (RSNs) were estimated using independent component analysis and FC between th,Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,n_participants_in_subgroup,16, Subjects    Participants (   n    = 16 DLB and   n    = 17 controls) were recruited from the local dwelling population of patients who had been referred to local old age psychiatry and neurology services.,ince it recovers more features for an individual subject's correlation map.      2. Methods     2.1. Subjects    Participants (   n    = 16 DLB and   n    = 17 controls) were recruited from the local dwelling population of patients who had been referred to local old age psychiatry and neurology services. Approval for the current study was granted by the Newcastle Ethics Committee.    Diagnosis of DLB w,Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,n_participants_excluded,17, Subjects    Participants (   n    = 16 DLB and   n    = 17 controls) were recruited from the local dwelling population of patients who had been referred to local old age psychiatry and neurology services.,ince it recovers more features for an individual subject's correlation map.      2. Methods     2.1. Subjects    Participants (   n    = 16 DLB and   n    = 17 controls) were recruited from the local dwelling population of patients who had been referred to local old age psychiatry and neurology services. Approval for the current study was granted by the Newcastle Ethics Committee.    Diagnosis of DLB w,Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,smoothing_snippet,spatial smoothing FWHM of 6.0 mm," Pre-processing included FSL tool FLIRT motion correction with spatial smoothing FWHM of 6.0 mm, and high pass filter cutoff equivalent to 150 s.","ncatenated (controls + DLB subjects) MELODIC from the FMRIB's Software Library (FSL version 4.1;  ). Pre-processing included FSL tool FLIRT motion correction with spatial smoothing FWHM of 6.0 mm, and high pass filter cutoff equivalent to 150 s. Registration to the MNI152 standard brain for both structural and functional MRI was carried out us",Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,threshold free cluster enhancement (TFCE)," group comparison results were masked by group average maps (voxels that fell within either DLB or control group average maps, thresholded at   p   -value < 0.05, familywise error (FWE) correction for multiple comparison using threshold free cluster enhancement (TFCE)).","to assess positive relations of the dual-regressed time series we implemented contrast masking, i.e. group comparison results were masked by group average maps (voxels that fell within either DLB or control group average maps, thresholded at   p   -value < 0.05, familywise error (FWE) correction for multiple comparison using threshold free cluster enhancement (TFCE)). No statistical correction for multiple RSNs was implemented.      2.4. Statistical analysis of clin",Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,nonparametric_cluster_thresh,threshold free cluster enhancement (TFCE))," group comparison results were masked by group average maps (voxels that fell within either DLB or control group average maps, thresholded at   p   -value < 0.05, familywise error (FWE) correction for multiple comparison using threshold free cluster enhancement (TFCE)).","to assess positive relations of the dual-regressed time series we implemented contrast masking, i.e. group comparison results were masked by group average maps (voxels that fell within either DLB or control group average maps, thresholded at   p   -value < 0.05, familywise error (FWE) correction for multiple comparison using threshold free cluster enhancement (TFCE)). No statistical correction for multiple RSNs was implemented.      2.4. Statistical analysis of clin",Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,clusters >, Only clusters >10 voxels were analysed for correlation with clinical scores.,"ion equating zero as null hypothesis) and implemented in Python (scipy.stats library version 0.9.0). Only clusters >10 voxels were analysed for correlation with clinical scores.    Furthermore, as an alternative method we also run a non-parametric permutation analysis to furth",Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
3984441.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_in_voxels,10, Only clusters >10 voxels were analysed for correlation with clinical scores.,"ion equating zero as null hypothesis) and implemented in Python (scipy.stats library version 0.9.0). Only clusters >10 voxels were analysed for correlation with clinical scores.    Furthermore, as an alternative method we also run a non-parametric permutation analysis to furth",Kendra_Oudyk.jsonl,cluster_inference,PMID: 24818081 batch: 1
4370559.0,,,documents_all.jsonl,cluster_inference,n_participants_total,Sixteen,"      Materials and Methods     Subjects    Sixteen healthy volunteers (8 females, 8 males) with a mean age of 22.1 ± 0.8 years were recruited by campus advertising, with the approval by the medical research ethics committee and institutional review board of the First Affiliated Hospital of Nanchang University.","vity would be altered after 24h of sleep deprivation and the alterations may be frequency-dependent.      Materials and Methods     Subjects    Sixteen healthy volunteers (8 females, 8 males) with a mean age of 22.1 ± 0.8 years were recruited by campus advertising, with the approval by the medical research ethics committee and institutional review board of the First Affiliated Hospital of Nanchang University. The written informed consent for participation was obtained. Participants had an average of 15.7 ± ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 25798918 batch: 1
4370559.0,,,documents_all.jsonl,cluster_inference,smoothing_snippet,spatial smoothing (full width at half maximum = 6 mm Gaussian kernal)," The initial data preprocessing was performed using SPM8 (  ) and DPARSF 2.3 (  ), including slice timing, head motion correction (a least squares approach and a 6 parameter spatial transformation), spatial normalization to the Montreal Neurological Institute (MNI) template (resampling voxel size = 3×3×3 mm3), and spatial smoothing (full width at half maximum = 6 mm Gaussian kernal).","o avoid the possible effects of scanner instability and adaptation of subjects to the circumstances. The initial data preprocessing was performed using SPM8 (  ) and DPARSF 2.3 (  ), including slice timing, head motion correction (a least squares approach and a 6 parameter spatial transformation), spatial normalization to the Montreal Neurological Institute (MNI) template (resampling voxel size = 3×3×3 mm3), and spatial smoothing (full width at half maximum = 6 mm Gaussian kernal). Further data preprocessing was performed using REST 1.8 (  ) involved the removal of linear trends ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 25798918 batch: 1
4370559.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,cluster size >," Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.","ype I error. The regions that showed significant differences were then used for a post-hoc analysis. Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.      Brain–behavior relationships    To further evaluate the relationship between ALFF changes and ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 25798918 batch: 1
4370559.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_in_mm,1053," Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.","ype I error. The regions that showed significant differences were then used for a post-hoc analysis. Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.      Brain–behavior relationships    To further evaluate the relationship between ALFF changes and ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 25798918 batch: 1
4370559.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_in_voxels,39," Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.","ype I error. The regions that showed significant differences were then used for a post-hoc analysis. Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.      Brain–behavior relationships    To further evaluate the relationship between ALFF changes and ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 25798918 batch: 1
4370559.0,,,documents_all.jsonl,cluster_inference,nonparametric_cluster_thresh,AlphaSim," Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.","ype I error. The regions that showed significant differences were then used for a post-hoc analysis. Voxels with a   p   value <0.01, cluster size >1053 mm3 (39 voxels), and corresponding to AlphaSim p<0.05 corrected (  ) were considered to have a significant statistical difference between two groups.      Brain–behavior relationships    To further evaluate the relationship between ALFF changes and ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 25798918 batch: 1
3174219.0,,,documents_all.jsonl,cluster_inference,n_participants_total,Thirteen,"      Materials and Methods     Participants    Thirteen healthy volunteers (aged between 22 and 35 years; nine males, one left-handed) participated in the study with written informed consent.","ry cortices in order to characterize their functional integration in tactile information processing.      Materials and Methods     Participants    Thirteen healthy volunteers (aged between 22 and 35 years; nine males, one left-handed) participated in the study with written informed consent. The study corresponded to the Human Subjects Guidelines of the Declaration of Helsinki and was appr",Kendra_Oudyk.jsonl,cluster_inference,PMID: 21949769 batch: 1
3174219.0,,,documents_all.jsonl,cluster_inference,smoothing_snippet,"smoothed using an isotropic, three-dimensional Gaussian kernel of 2 mm full-width at half-maximum (FWHM)"," The realigned images were spatially normalized to the standard Montreal Neurological Institute (MNI) template brain and smoothed using an isotropic, three-dimensional Gaussian kernel of 2 mm full-width at half-maximum (FWHM)."," first session using a least-squares approach and a 6-parameter (rigid body) spatial transformation. The realigned images were spatially normalized to the standard Montreal Neurological Institute (MNI) template brain and smoothed using an isotropic, three-dimensional Gaussian kernel of 2 mm full-width at half-maximum (FWHM). This small kernel size was chosen to do not blur the fine-grained spatial resolution of the 7 T dat",Kendra_Oudyk.jsonl,cluster_inference,PMID: 21949769 batch: 1
3174219.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,pcluster," To investigate the overall effects of tactile stimulation, we used a significance threshold of pcluster<0.05, family-wise error (FWE) corrected.","NI space. The SPM anatomy toolbox  was used to establish cytoarchitectonic reference where possible. To investigate the overall effects of tactile stimulation, we used a significance threshold of pcluster<0.05, family-wise error (FWE) corrected. To investigate stimulus-specific differences within the network associated with tactile stimulation",Kendra_Oudyk.jsonl,cluster_inference,PMID: 21949769 batch: 1
3174219.0,,,documents_all.jsonl,cluster_inference,annotation_in_progress,pcluster," To investigate the overall effects of tactile stimulation, we used a significance threshold of pcluster<0.05, family-wise error (FWE) corrected.","NI space. The SPM anatomy toolbox  was used to establish cytoarchitectonic reference where possible. To investigate the overall effects of tactile stimulation, we used a significance threshold of pcluster<0.05, family-wise error (FWE) corrected. To investigate stimulus-specific differences within the network associated with tactile stimulation",Kendra_Oudyk.jsonl,cluster_inference,PMID: 21949769 batch: 1
5178348.0,,,documents_all.jsonl,cluster_inference,n_participants_total,Twenty-two, Twenty-two healthy subjects received right or left GB34 acupuncture.,"vel-dependent responses of acupuncture stimulation on the right versus left   Yanglingquan   (GB34). Twenty-two healthy subjects received right or left GB34 acupuncture. Our results show that acupuncture on the left GB34 induced neural responses in the left putamen, ca",Kendra_Oudyk.jsonl,cluster_inference,PMID: 28053642 batch: 1
5178348.0,,,documents_all.jsonl,cluster_inference,n_participants_total,Twenty-two, Participants    Twenty-two healthy volunteers participated in this study.,"ctivated in response to both right and left GB34 acupuncture.      2. Materials and Methods     2.1. Participants    Twenty-two healthy volunteers participated in this study. Written informed consent procedures, according to the institutional guidelines of the Human Researc",Kendra_Oudyk.jsonl,cluster_inference,PMID: 28053642 batch: 1
5178348.0,,,documents_all.jsonl,cluster_inference,cluster_thresh_used,threshold of corrected cluster level, Significant differences were accepted at a threshold of corrected cluster level   P   < 0.05.,"etween right GB34 group and the left GB34 group was assessed by conducting a two-sample   t   -test. Significant differences were accepted at a threshold of corrected cluster level   P   < 0.05. In addition, the cluster sizes and the peak   t   values of areas of significant change were determ",Kendra_Oudyk.jsonl,cluster_inference,PMID: 28053642 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,n_participants_excluded,6," The data from 6 additional subjects (3 ε3/3 homozygotes and 3 ε3/4 heterozygotes) were excluded from the overall statistical analyses: 1 subject for excessive motion during scanning, 1 subject for scanner error, 3 subjects who did not achieve 90% accuracy on the fMRI task, and 1 subject who had a previously undiagnosed tumor.","ε4/4 homozygotes or ε2/3 heterozygotes) to make meaningful inferencesregarding other APOE genotypes. The data from 6 additional subjects (3 ε3/3 homozygotes and 3 ε3/4 heterozygotes) were excluded from the overall statistical analyses: 1 subject for excessive motion during scanning, 1 subject for scanner error, 3 subjects who did not achieve 90% accuracy on the fMRI task, and 1 subject who had a previously undiagnosed tumor. The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,n_participants_total,40, The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and 17 ε3/3 homozygotes).,"did not achieve 90% accuracy on the fMRI task, and 1 subject who had a previously undiagnosed tumor. The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and 17 ε3/3 homozygotes). Athena Diagnostics (Worchester, MA) conducted APOE genotyping for all subjects using their patented",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,n_participants_in_subgroup,23, The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and 17 ε3/3 homozygotes).,"did not achieve 90% accuracy on the fMRI task, and 1 subject who had a previously undiagnosed tumor. The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and 17 ε3/3 homozygotes). Athena Diagnostics (Worchester, MA) conducted APOE genotyping for all subjects using their patented",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,n_participants_in_subgroup,17, The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and 17 ε3/3 homozygotes).,"did not achieve 90% accuracy on the fMRI task, and 1 subject who had a previously undiagnosed tumor. The final number of subjects included in the statistical analysis was 40 (23 ε3/4 heterozygotes and 17 ε3/3 homozygotes). Athena Diagnostics (Worchester, MA) conducted APOE genotyping for all subjects using their patented",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,voxel_size_snippet,2 × 2 × 2 voxel resolution," The images were then normalized into standard atlas space (using the T2* weighted template from SPM2), written out at a 2 × 2 × 2 voxel resolution, and then smoothed with an 8 mm full-width, half-maximum Gaussian kernel.","age unwrapping was performed using a nonlinear pixel shifting and B splines interpolation algorithm. The images were then normalized into standard atlas space (using the T2* weighted template from SPM2), written out at a 2 × 2 × 2 voxel resolution, and then smoothed with an 8 mm full-width, half-maximum Gaussian kernel.      Data analysis    Analyses of the time-series data were performed using the General Linear Mode",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,smoothing_snippet,"smoothed with an 8 mm full-width, half-maximum Gaussian kernel"," The images were then normalized into standard atlas space (using the T2* weighted template from SPM2), written out at a 2 × 2 × 2 voxel resolution, and then smoothed with an 8 mm full-width, half-maximum Gaussian kernel.","age unwrapping was performed using a nonlinear pixel shifting and B splines interpolation algorithm. The images were then normalized into standard atlas space (using the T2* weighted template from SPM2), written out at a 2 × 2 × 2 voxel resolution, and then smoothed with an 8 mm full-width, half-maximum Gaussian kernel.      Data analysis    Analyses of the time-series data were performed using the General Linear Mode",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
1373642.0,,,documents_all.jsonl,cluster_inference,difficult_annotation_example,"This procedure involves segmentation of the images into gray matter (GM), white matter (WM) and cerebrospinal fluid (CSF), and normalization of the GM images to the GM template in standard space. The GM images were then modulated using the Jacobian values derived from spatial normalization and smoothed with a 12 mm isotropic Gaussian kernel."," This procedure involves segmentation of the images into gray matter (GM), white matter (WM) and cerebrospinal fluid (CSF), and normalization of the GM images to the GM template in standard space. The GM images were then modulated using the Jacobian values derived from spatial normalization and smoothed with a 12 mm isotropic Gaussian kernel. The smoothed GM images were then entered into a random-effects two-sample t-test in SPM2 to examine GM volume differences between the groups.","fly, we used the optimized VBM approach described by Good et al. [  ] (see also [  ,  ]) using SPM2. This procedure involves segmentation of the images into gray matter (GM), white matter (WM) and cerebrospinal fluid (CSF), and normalization of the GM images to the GM template in standard space. The GM images were then modulated using the Jacobian values derived from spatial normalization and smoothed with a 12 mm isotropic Gaussian kernel. The smoothed GM images were then entered into a random-effects two-sample t-test in SPM2 to examine GM volume differences between the groups.       Results     Neuropsychological functioning and fMRI task performance    The mean scores and s",Kendra_Oudyk.jsonl,cluster_inference,PMID: 16412236 batch: 1
